dig,dump,it
1800,1266,1647
1800,1266,1648
1800,1266,1649
1800,1266,1650
1800,1266,1651
1807,1266,1652
1816,1266,1653
1825,1266,1654
1834,1266,1655
1843,1266,1656
1852,1266,1657
1861,1266,1658
1870,1266,1659
1879,1266,1660
1888,1266,1661
1885,1266,1662
1885,1266,1663
1885,1266,1664
1885,1266,1665
1885,1266,1666
1885,1266,1667
1885,1266,1668
1885,1266,1669
1885,1266,1670
1885,1266,1671
1885,1266,1672
1885,1266,1673
1885,1266,1674
1885,1266,1675
1885,1266,1676
1885,1266,1677
1885,1266,1678
1885,1266,1679
1885,1266,1680
1892,1266,1681
1895,1266,1682
1894,1266,1683
1894,1266,1684
1894,1266,1685
1894,1266,1686
1894,1266,1687
1894,1266,1688
1894,1266,1689
1894,1266,1690
1894,1266,1691
1894,1266,1692
1894,1266,1693
1894,1266,1694
1894,1266,1695
1894,1266,1696
1901,1266,1697
1910,1266,1698
1919,1266,1699
1928,1266,1700
1937,1266,1701
1946,1266,1702
1953,1266,1703
1953,1266,1704
1953,1266,1705
1953,1266,1706
1953,1266,1707
1953,1266,1708
1953,1266,1709
1953,1266,1710
1953,1266,1711
1953,1266,1712
1953,1266,1713
1953,1266,1714
1953,1266,1715
1953,1266,1716
1953,1266,1717
1953,1266,1718
1953,1266,1719
1953,1266,1720
1953,1266,1721
1953,1266,1722
1953,1266,1723
1953,1266,1724
1953,1266,1725
1953,1266,1726
1953,1266,1727
1953,1266,1728
1953,1266,1729
1953,1266,1730
1953,1266,1731
1953,1266,1732
1953,1266,1733
1953,1266,1734
1953,1266,1735
1953,1266,1736
1953,1266,1737
1953,1266,1738
1953,1266,1739
1953,1266,1740
1953,1266,1741
1953,1266,1742
1953,1266,1743
1953,1266,1744
1953,1266,1745
1953,1266,1746
1953,1266,1747
1953,1266,1748
1953,1266,1749
1953,1266,1750
1953,1266,1751
1953,1266,1752
1953,1266,1753
1953,1266,1754
1953,1266,1755
1953,1266,1756
1953,1266,1757
1953,1266,1758
1960,1266,1759
1963,1266,1760
1963,1266,1761
1963,1266,1762
1963,1266,1763
1963,1266,1764
1963,1266,1765
1963,1266,1766
1963,1266,1767
1963,1266,1768
1963,1266,1769
1963,1266,1770
1963,1266,1771
1963,1266,1772
1963,1266,1773
1963,1266,1774
1963,1266,1775
1963,1266,1776
1963,1266,1777
1963,1266,1778
1963,1266,1779
1970,1266,1780
1977,1266,1781
1977,1266,1782
1977,1266,1783
1977,1266,1784
1977,1266,1785
1977,1266,1786
1972,1266,1787
1972,1266,1788
1972,1266,1789
1972,1266,1790
1975,1266,1791
1975,1266,1792
1975,1266,1793
1975,1266,1794
1975,1266,1795
1975,1266,1796
1975,1266,1797
1975,1266,1798
1975,1266,1799
1975,1266,1800
1975,1266,1801
1975,1266,1802
1975,1266,1803
1975,1266,1804
1975,1266,1805
1975,1266,1806
1975,1266,1807
1975,1266,1808
1975,1266,1809
1975,1266,1810
1975,1266,1811
1975,1266,1812
1975,1266,1813
1982,1266,1814
1990,1266,1815
1999,1266,1816
2008,1266,1817
2017,1266,1818
2026,1266,1819
2035,1266,1820
2044,1266,1821
2046,1266,1822
2046,1266,1823
2046,1266,1824
2039,1266,1825
2039,1266,1826
2039,1266,1827
